clause_id,source_doc,domain,raw_text,clean_text,word_count,token_count,pattern_label,risk_label,risk_score,modal_score,consequence_score,conditional_score,has_negation,obligation_count,penalty_flag
C02402,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE_DE,legal,"As used in this Agreement, ""Deerskin Products"" shall not include (i) closeout merchandise which the Company may identify as ""Deerskin"" branded items, if such is the case, nor (ii) products from the Company's Joan Cook Catalog",agreement deerskin product shall not include closeout merchandise company may identify deerskin brand item case ii product company joan cook catalog,36,21,spacy_sentence,High,0.5375,0.9,0.0,0.85,1,1,0
C02403,"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATI",legal,In no event shall the work of one (1) employee exceed 1 full FTE,no event shall work employee exceed fte,14,7,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C02404,harvard_integrity,academic,This is critical to achieve the mission of Harvard College and what we as a community believe in,critical achieve mission harvard college community believe,18,7,spacy_sentence,Low,0.0,0.0,0.0,0.0,0,0,0
C02405,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATI,legal,Taxes (and any penalties and interest thereon) imposed on any payment made by Anixa to OntoChem will be the responsibility of OntoChem,taxis penalty interest thereon impose payment anixa ontochem will responsibility ontochem,22,11,spacy_sentence,High,0.7375,0.8,0.0,0.0,0,1,0
C02406,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,The account managers will meet from time to time during the Term to review the implementation of this Agreement and to explore methods for improving performance,account manager will meet time time term review implementation agreement explore method improve performance,26,14,spacy_sentence,Medium,0.3,0.8,0.0,0.0,0,1,0
C02407,hr_health_safety_policy,hr,"Employer Obligations The organisation is committed to providing a safe working environment. Failure to maintain required safety standards may result in regulatory enforcement action, fines, and legal liability",employer obligation organisation commit provide safe work environment failure maintain required safety standard may result regulatory enforcement action fine legal liability,28,21,numbered_clause,Critical,0.875,0.8,0.45,1.0,0,1,0
C02408,oxford_plagiarism,academic,"However, by employing good citation practice from the start, you will learn to avoid errors such as close paraphrasing or inadequately referenced quotation",employ good citation practice start will learn avoid error close paraphrasing inadequately reference quotation,23,14,spacy_sentence,Critical,0.775,0.8,0.0,0.0,0,1,0
C02409,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,"On Aduro's request, or upon the termination or expiration of this Agreement, Consultant shall immediately: (i) stop using Confidential Information; (ii) return all materials provided by Aduro to Consultant that contain Confidential Information, except for one copy that may be retained by Consultant's legal counsel to confirm compliance with the obligations under this Agreement; (iii) destroy all copies of Confidential Information in any form including Confidential Information contained in computer memory or data storage apparatus or materials prepared by or for Consultant; and (iv) provide a written warranty to Aduro that Consultant has taken all the actions described in the foregoing Subparagraphs 4(c)(i-iii)",aduro request termination expiration agreement consultant shall immediately stop confidential information ii return material provide aduro consultant contain confidential information except copy may retain consultant legal counsel confirm compliance obligation agreement iii destroy copy confidential information form include confidential information contain computer memory datum storage apparatus material prepare consultant iv provide write warranty aduro consultant take action describe foregoing subparagraph iii,103,61,lettered_subclause,Critical,0.975,0.9,1.0,0.0,0,1,1
C02410,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC_ALLIA,legal,In the event that the Event of Force Mejeure continues for a period of sixty (60) days then the Other Party shall have the right to elect to terminate this Agreement upon ten (10) days notice to the party affected by such an event,event event force mejeure continue period 60 day party shall right elect terminate agreement 10 day notice party affect event,44,20,spacy_sentence,Critical,0.875,0.9,0.0,0.0,0,1,0
C02411,oxford_plagiarism,academic,"Even in cases where the plagiarism is found to have been neither intentional nor reckless, there may still be an academic penalty for poor practice",case plagiarism find intentional reckless may academic penalty poor practice,25,10,spacy_sentence,High,0.675,0.3,0.85,0.0,0,0,1
C02412,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2,legal,"Such proposed underwriting will be subject, among other things, to: (i) satisfactory completion by Sandler O'Neill of such due diligence investigation or inquiries as it may deem appropriate, (ii) market conditions, which, in the sole judgment of Sandler O'Neill, shall be satisfactory, and (iii) the execution and delivery of a definitive Purchase Agreement",propose underwriting will subject thing satisfactory completion sandler neill diligence investigation inquiry may deem appropriate ii market condition sole judgment sandler neill shall satisfactory iii execution delivery definitive purchase agreement,53,30,spacy_sentence,High,0.55,0.9,0.0,0.0,0,2,0
C02413,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32,legal,"""ACSI Site Functionality"" means, collectively: (a) tab, search and browse functionality available to users of the ACSI Site for navigating through ACSI Product Sections (including, without limitation, the layout and design thereof); (b) payment and transaction functionality available to users of the ACSI Site for purchasing products (including, without limitation, ""shopping cart"" and ""Payment with 1-Click"" functionality), (c) any other functionality available on the ACSI Site which ACSI may make available to Company from time to time, and (d) any future equivalents, improvements and enhancements of any of the foregoing",acsi site functionality mean collectively tab search browse functionality available user acsi site navigate acsi product section include without limitation layout design thereof payment transaction functionality available user acsi site purchase product include without limitation shopping cart payment click functionality functionality available acsi site acsi may available company time time future equivalent improvement enhancement foregoing,90,55,definition_clause,Low,0.0112,0.3,0.0,0.0,0,0,0
C02414,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE_DE,legal,"The section headings in this Agreement are for reference purposes only and shall not define, limit or affect the meaning or interpretation of this Agreement",section heading agreement reference purpose only shall not define limit affect meaning interpretation agreement,25,14,spacy_sentence,Critical,0.8625,0.9,0.85,0.85,1,1,1
C02415,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,"If any provision herein is held to be invalid or unenforceable for any reason, the remaining provisions will continue in full force without being impaired or invalidated in any way",provision hold invalid unenforceable reason remain provision will continue force without impair invalidate way,30,14,spacy_sentence,Low,0.03,0.8,0.0,0.0,0,1,0
C02416,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX,legal,This Agreement will be governed and construed in accordance with the laws of the State of California without giving effect to conflict of laws principles,agreement will govern construe accordance law state california without give effect conflict law principle,25,14,spacy_sentence,Medium,0.3,0.8,0.0,0.0,0,1,0
